Link ID; Channel ID; Line; Data 
  1; 15; 76;0x3c000008020fcc17aa34fff3L
  1; 15; 77;0x3c000008020fcca92622fff2L
  1; 15; 78;0x3c000008020fcc89ee34fff1L
  1; 15; 79;0x3c000008020fcc29ea34ffefL
  1; 15; 80;0x3c000008020fd0170e3cfff0L
  1; 15; 81;0x3c000008020fd0b7ce26ffeeL
  1; 15; 82;0x3c000008020fd097b626ff22L
  1; 15; 83;0x3c000008020fd037ae2cff3cL
  1; 15; 84;0x3c000008020fce179af7ff24L
  1; 15; 85;0x3c000008020fcea9eaf5ff3aL
  1; 15; 86;0x3c000008020fce9792f5ff39L
  1; 15; 87;0x3c000008020fce298643ffe7L
  1; 15; 88;0x3c000008020fcd17a628ffe8L
  1; 15; 89;0x3c000008020fcda97a38fff6L
  1; 15; 90;0x3c000008020fcd97c6f3fff5L
  1; 15; 91;0x3c000008020fdb176e32ff33L
  1; 15; 92;0x3c000008020fdba9e122ff32L
  1; 15; 93;0x3c000008020fdb89f227ff31L
  1; 15; 94;0x3c000008020fdb370e32ff2fL
  1; 15; 95;0x3c000008020fd8171636ff30L
  1; 15; 96;0x3c000008020fd8b7c63dff2eL
  1; 15; 97;0x3c000008020fd897aa2bffe2L
  1; 15; 98;0x3c000008020fd837d632fffcL
  1; 15; 99;0x3c000008020fc6176ee6ffe4L
  1; 15;100;0x3c000008020fc6a9faf3fffaL
  1; 15;101;0x3c000008020fc69792f5fff9L
  1; 15;102;0x3c000008020fc6295620ff27L
  1; 15;103;0x3c000008020fc5177a39ff28L
  1; 15;104;0x3c000008020fc5a96e25ff36L
  1; 15;105;0x3c000008020fc597b2f5ff35L
  1; 15;106;0x3c000008020f1f17bd34ffe3L
  1; 15;107;0x3c000008020f1fa9325efffdL
  1; 15;108;0x3c000008020f1f89ee3cfffeL
  1; 15;109;0x3c000008020f1f29e635ffffL
  1; 15;110;0x3c000008020f0809ea43fff0L
  1; 15;111;0x3c000008020f08b7062bffeeL
  1; 15;112;0x3c000008020f0897ce2eff22L
  1; 15;113;0x3c000008020f0837da35ff3cL
  1; 15;114;0x3c000008020f161776eeff24L
  1; 15;115;0x3c000008020f16a92ee8ff3aL
  1; 15;116;0x3c000008020f16976afaff39L
  1; 15;117;0x3c000008020f1d29865efff7L
  1; 15;118;0x3c000008020f1e17ae28fff8L
  1; 15;119;0x3c000008020f1ea9b226ffe6L
  1; 15;120;0x3c000008020f1e97c6e8ffe5L
  1; 15;121;0x3c000008020fcf17a634fff3L
  1; 15;122;0x3c000008020fcfa9e13cfff2L
  1; 15;123;0x3c000008020fcf89ea36fff1L
  1; 15;124;0x3c000008020fcf29e635ffefL
  1; 15;125;0x3c000008020fd3170636ffe0L
  1; 15;126;0x3c000008020fd3b7ce26ffe1L
  1; 15;127;0x3c000008020fd397aa2bffedL
  1; 15;128;0x3c000008020fd3371d32ffecL
  1; 16;  1;0x3c000008020fcf170a2efff3L
  1; 16;  2;0x3c000008020fcfa98a59fff2L
  1; 16;  3;0x3c000008020fcf894e2afff1L
  1; 16;  4;0x3c000008020fcf29d699ffefL
  1; 16;  5;0x3c000008020fd309d256ffe0L
  1; 16;  6;0x3c000008020fd397d243ffedL
  1; 16;  7;0x3c000008020fd337c1e8ffecL
  1; 16;  8;0x3c000008020fd217d63effebL
  1; 16;  9;0x3c000008020fd2b71d3dffeaL
  1; 16; 10;0x3c000008020fd297ba36ffe9L
  1; 16; 11;0x3c000008020fd229fae2ffe7L
  1; 16; 12;0x3c000008020fd109c190ffe8L
  1; 16; 13;0x3c000008020fd1a92e85fff6L
  1; 16; 14;0x3c000008020fd1898a4cfff5L
  1; 16; 15;0x3c000008020fdf17062dff23L
  1; 16; 16;0x3c000008020fdfa9815cff3dL
  1; 16; 17;0x3c000008020fdf89862dff3eL
  1; 16; 18;0x3c000008020fdf29dd95ff3fL
  1; 16; 19;0x3c000008020fc309aa56ff30L
  1; 16; 20;0x3c000008020fc397ce4affe2L
  1; 16; 21;0x3c000008020fc337c1fafffcL
  1; 16; 22;0x3c000008020fdd17cae0ffe4L
  1; 16; 23;0x3c000008020fddb70e38fffaL
  1; 16; 24;0x3c000008020fdd97b633fff9L
  1; 16; 25;0x3c000008020fdd29fae1ff37L
  1; 16; 26;0x3c000008020fde09c190ff38L
  1; 16; 27;0x3c000008020fdea92e41ff26L
  1; 16; 28;0x3c000008020fde898e4bff25L
  1; 16; 29;0x3c000008020f07171a32ffe3L
  1; 16; 30;0x3c000008020f07a99a9ffffdL
  1; 16; 31;0x3c000008020f0789962dfffeL
  1; 16; 32;0x3c000008020f0729c188ffffL
  1; 16; 33;0x3c000008020f0409c659fff0L
  1; 16; 34;0x3c000008020f0497d24bff22L
  1; 16; 35;0x3c000008020f043706e7ff3cL
  1; 16; 36;0x3c000008020f1a17dae0ff24L
  1; 16; 37;0x3c000008020f1ab70a3bff9aL
  1; 16; 38;0x3c000008020f1a97c632ff39L
  1; 16; 39;0x3c000008020f1a293d3efff7L
  1; 16; 40;0x3c000008020f1909128ffff8L
  1; 16; 41;0x3c000008020f19a93a83ffe6L
  1; 16; 42;0x3c000008020f19897d4cffe5L
  1; 16; 43;0x3c000008020fd4171a31fff3L
  1; 16; 44;0x3c000008020fd4a98140fff2L
  1; 16; 45;0x3c000008020fd489862dfff1L
  1; 16; 46;0x3c000008020fd4290681ffefL
  1; 16; 47;0x3c000008020fc809065affe0L
  1; 16; 48;0x3c000008020fc897c158ffedL
  1; 16; 49;0x3c000008020fc83712f9ffecL
  1; 16; 50;0x3c000008020fd6171d3bffebL
  1; 16; 51;0x3c000008020fd6b71626ffeaL
  1; 16; 52;0x3c000008020fd697dd39ffe9L
  1; 16; 53;0x3c000008020fd6292e3fffe7L
  1; 16; 54;0x3c000008020fd5090e93ffe8L
  1; 16; 55;0x3c000008020fd5a93a8afff6L
  1; 16; 56;0x3c000008020fd5899650fff5L
  1; 16; 57;0x3c000008020fdb170e32ff23L
  1; 16; 58;0x3c000008020fdba99242ff3dL
  1; 16; 59;0x3c000008020fdb898a2eff3eL
  1; 16; 60;0x3c000008020fdb290688ff3fL
  1; 16; 61;0x3c000008020fd809ae59ff30L
  1; 16; 62;0x3c000008020fd897c14dffe2L
  1; 16; 63;0x3c000008020fd8370afcfffcL
  1; 16; 64;0x3c000008020fc617c123ffe4L
  1; 16; 65;0x3c000008020fc6b7012afffaL
  1; 16; 66;0x3c000008020fc697a134fff9L
  1; 16; 67;0x3c000008020fc6292a3eff37L
  1; 16; 68;0x3c000008020fc5091292ff38L
  1; 16; 69;0x3c000008020fc5a92e9dff26L
  1; 16; 70;0x3c000008020fc5899a4dff25L
  1; 16; 71;0x3c000008020f1c170a30ffe3L
  1; 16; 72;0x3c000008020f1ca99a41fffdL
  1; 16; 73;0x3c000008020f1c898e2bfffeL
  1; 16; 74;0x3c000008020f1c29ca96ffffL
  1; 16; 75;0x3c000008020f0009a156fff0L
  1; 16; 76;0x3c000008020f0097ce46ff22L
  1; 16; 77;0x3c000008020f0037dae8ff3cL
  1; 16; 78;0x3c000008020f0117d6fcff24L
  1; 16; 79;0x3c000008020f01b7da23ff3aL
  1; 16; 80;0x3c000008020f0197b62eff39L
  1; 16; 81;0x3c000008020f01293de2fff7L
  1; 16; 82;0x3c000008020f02090a90fff8L
  1; 16; 83;0x3c000008020f02a9269dffe6L
  1; 16; 84;0x3c000008020f0289964cffe5L
  1; 16; 85;0x3c000008020fc7170e2efff3L
  1; 16; 86;0x3c000008020fc7a98e5cfff2L
  1; 16; 87;0x3c000008020fc789522bfff1L
  1; 16; 88;0x3c000008020fc729d687ffefL
  1; 16; 89;0x3c000008020fc409d259ffe0L
  1; 16; 90;0x3c000008020fc497ce5bffedL
  1; 16; 91;0x3c000008020fc4370ae7ffecL
  1; 16; 92;0x3c000008020fda17c13dffebL
  1; 16; 93;0x3c000008020fdab70a26ffeaL
  1; 16; 94;0x3c000008020fda97ba36ffe9L
  1; 16; 95;0x3c000008020fda293de2ffe7L
  1; 16; 96;0x3c000008020fd909c190ffe8L
  1; 16; 97;0x3c000008020fd9a93686fff6L
  1; 16; 98;0x3c000008020fd9898e4efff5L
  1; 16; 99;0x3c000008020fd7170e31ff23L
  1; 16;100;0x3c000008020fd7a99242ff3dL
  1; 16;101;0x3c000008020fd789862dff3eL
  1; 16;102;0x3c000008020fd729c188ff3fL
  1; 16;103;0x3c000008020fcb09b259ff30L
  1; 16;104;0x3c000008020fcb97da4dffe2L
  1; 16;105;0x3c000008020fcb370afcfffcL
  1; 16;106;0x3c000008020fca17da3effe4L
  1; 16;107;0x3c000008020fcab70e37ff5aL
  1; 16;108;0x3c000008020fca97a135fff9L
  1; 16;109;0x3c000008020fca292623ff37L
  1; 16;110;0x3c000008020fc9090a93ff38L
  1; 16;111;0x3c000008020fc9a92e9dff26L
  1; 16;112;0x3c000008020fc989924dff25L
  1; 16;113;0x3c000008020fdf171a34ffe3L
  1; 16;114;0x3c000008020fdfa9729dfffdL
  1; 16;115;0x3c000008020fdf899a30fffeL
  1; 16;116;0x3c000008020fdf290699ffffL
  1; 16;117;0x3c000008020fc309d644fff0L
  1; 16;118;0x3c000008020fc3971d4aff22L
  1; 16;119;0x3c000008020fc33712f9ff3cL
  1; 16;120;0x3c000008020fdd1706e0ff24L
  1; 16;121;0x3c000008020fddb70625ff3aL
  1; 16;122;0x3c000008020fdd97c632ff39L
  1; 16;123;0x3c000008020fdd29323ffff7L
  1; 16;124;0x3c000008020fde0ae692fff8L
  1; 16;125;0x3c000008020fdea93a85ffe6L
  1; 16;126;0x3c000008020fde89664fffe5L
  1; 16;127;0x3c000008020fdc09e631fff3L
  1; 16;128;0x3c000008020fdca96640fff2L
  1; 17;  1;0x3c000008020fc7095a22fff3L
  1; 17;  2;0x3c000008020fc7a98135fff2L
  1; 17;  3;0x3c000008020fc789d686fff1L
  1; 17;  4;0x3c000008020fc7295a8affefL
  1; 17;  5;0x3c000008020fc417d227ffe0L
  1; 17;  6;0x3c000008020fc4a98e5dffe1L
  1; 17;  7;0x3c000008020fc497ca5fffedL
  1; 17;  8;0x3c000008020fc4378a3cffecL
  1; 17;  9;0x3c000008020fda171a3fffebL
  1; 17; 10;0x3c000008020fdaa936f3ffeaL
  1; 17; 11;0x3c000008020fda97aaeeffe9L
  1; 17; 12;0x3c000008020fda376ae0ffe7L
  1; 17; 13;0x3c000008020fd917bd32ffe8L
  1; 17; 14;0x3c000008020fd9a9e632fff6L
  1; 17; 15;0x3c000008020fd9971a2cfff5L
  1; 17; 16;0x3c000008020fd709663cff23L
  1; 17; 17;0x3c000008020fd7a96e34ff3dL
  1; 17; 18;0x3c000008020fd789c197ff3eL
  1; 17; 19;0x3c000008020fd729528cff3fL
  1; 17; 20;0x3c000008020fcb17d621ff30L
  1; 17; 21;0x3c000008020fcba96a58ff2eL
  1; 17; 22;0x3c000008020fcb97dd22ffe2L
  1; 17; 23;0x3c000008020fcb378e39fffcL
  1; 17; 24;0x3c000008020fca09eae1ffe4L
  1; 17; 25;0x3c000008020fcaa956f2fffaL
  1; 17; 26;0x3c000008020fca9776eefff9L
  1; 17; 27;0x3c000008020fca37663fff37L
  1; 17; 28;0x3c000008020fc917b234ff38L
  1; 17; 29;0x3c000008020fc9a9ee35ff26L
  1; 17; 30;0x3c000008020fc9971238ff25L
  1; 17; 31;0x3c000008020fdf099d3affe3L
  1; 17; 32;0x3c000008020fdfa9bd27fffdL
  1; 17; 33;0x3c000008020fdf891d8bfffeL
  1; 17; 34;0x3c000008020fdf29868cffffL
  1; 17; 35;0x3c000008020fc317d239fff0L
  1; 17; 36;0x3c000008020fc3a97246ffeeL
  1; 17; 37;0x3c000008020fc397ca20ff22L
  1; 17; 38;0x3c000008020fc3379227ff3cL
  1; 17; 39;0x3c000008020fdd09eafcff24L
  1; 17; 40;0x3c000008020fdda936f4ff3aL
  1; 17; 41;0x3c000008020fdd97b6ecff39L
  1; 17; 42;0x3c000008020fdd37663dfff7L
  1; 17; 43;0x3c000008020fde17aa27fff8L
  1; 17; 44;0x3c000008020fdea9ea35ffe6L
  1; 17; 45;0x3c000008020fde970130ffe5L
  1; 17; 46;0x3c000008020fdc098a5ffff3L
  1; 17; 47;0x3c000008020fdca97628fff2L
  1; 17; 48;0x3c000008020fdc890e8bfff1L
  1; 17; 49;0x3c000008020fdc298e8dffefL
  1; 17; 50;0x3c000008020fc017063affe0L
  1; 17; 51;0x3c000008020fc0a9665bffe1L
  1; 17; 52;0x3c000008020fc097d65dffedL
  1; 17; 53;0x3c000008020fc0379621ffecL
  1; 17; 54;0x3c000008020fc109ea23ffebL
  1; 17; 55;0x3c000008020fc1a921f4ffeaL
  1; 17; 56;0x3c000008020fc197baeeffe9L
  1; 17; 57;0x3c000008020fc1377623ffe7L
  1; 17; 58;0x3c000008020fc217ae35ffe8L
  1; 17; 59;0x3c000008020fc2a9f236fff6L
  1; 17; 60;0x3c000008020fc289ea32fff5L
  1; 17; 61;0x3c000008020fcc099628ff23L
  1; 17; 62;0x3c000008020fcca96631ff3dL
  1; 17; 63;0x3c000008020fcc89d697ff3eL
  1; 17; 64;0x3c000008020fcc294697ff3fL
  1; 17; 65;0x3c000008020fd017ca22ff30L
  1; 17; 66;0x3c000008020fd0a96643ff2eL
  1; 17; 67;0x3c000008020fd097ba39ffe2L
  1; 17; 68;0x3c000008020fd0378a35fffcL
  1; 17; 69;0x3c000008020fce1701e2ffe4L
  1; 17; 70;0x3c000008020fcea956f1fffaL
  1; 17; 71;0x3c000008020fce9772eefff9L
  1; 17; 72;0x3c000008020fce3781fcff37L
  1; 17; 73;0x3c000008020fcd17bd33ff38L
  1; 17; 74;0x3c000008020fcda9e633ff26L
  1; 17; 75;0x3c000008020fcd970625ff25L
  1; 17; 76;0x3c000008020fdb099d39ffe3L
  1; 17; 77;0x3c000008020fdba9bd39fffdL
  1; 17; 78;0x3c000008020fdb89c18dfffeL
  1; 17; 79;0x3c000008020fdb29868bffffL
  1; 17; 80;0x3c000008020fd817ce27fff0L
  1; 17; 81;0x3c000008020fd8a96a5bffeeL
  1; 17; 82;0x3c000008020fd897dd22ff22L
  1; 17; 83;0x3c000008020fd8379235ff3cL
  1; 17; 84;0x3c000008020fc609f2e4ff24L
  1; 17; 85;0x3c000008020fc6a93af3ff3aL
  1; 17; 86;0x3c000008020fc697aaedff39L
  1; 17; 87;0x3c000008020fc637663efff7L
  1; 17; 88;0x3c000008020fc517ae3afff8L
  1; 17; 89;0x3c000008020fc5a9e636ffe6L
  1; 17; 90;0x3c000008020fc5970130ffe5L
  1; 17; 91;0x3c000008020f1f094122fff3L
  1; 17; 92;0x3c000008020f1fa97228fff2L
  1; 17; 93;0x3c000008020f1f89068bfff1L
  1; 17; 94;0x3c000008020f1f29868affefL
  1; 17; 95;0x3c000008020f08170a46ff30L
  1; 17; 96;0x3c000008020f08a9b24eff2eL
  1; 17; 97;0x3c000008020f0897c145ffe2L
  1; 17; 98;0x3c000008020f08376a43fffcL
  1; 17; 99;0x3c000008020f16093225ffe4L
  1; 17;100;0x3c000008020f16a966f6fffaL
  1; 17;101;0x3c000008020f1697a1f4fff9L
  1; 17;102;0x3c000008020f1d37723effe7L
  1; 17;103;0x3c000008020f1e17ae34ffe8L
  1; 17;104;0x3c000008020f1ea9fa36fff6L
  1; 17;105;0x3c000008020f1e89ea31fff5L
  1; 17;106;0x3c000008020fcf09663aff23L
  1; 17;107;0x3c000008020fcfa96a35ff3dL
  1; 17;108;0x3c000008020fcf890698ff3eL
  1; 17;109;0x3c000008020fcf294e8dff3fL
  1; 17;110;0x3c000008020fd317d624ff20L
  1; 17;111;0x3c000008020fd3a96646ff21L
  1; 17;112;0x3c000008020fd397ca21ff2dL
  1; 17;113;0x3c000008020fd3378139ff2cL
  1; 17;114;0x3c000008020fd209ea25ff2bL
  1; 17;115;0x3c000008020fd2a94ef3ff2aL
  1; 17;116;0x3c000008020fd297baf0ff29L
  1; 17;117;0x3c000008020fd2376a3eff37L
  1; 17;118;0x3c000008020fd117ae34ff38L
  1; 17;119;0x3c000008020fd1a9f236ff26L
  1; 17;120;0x3c000008020fd1971237ff25L
  1; 17;121;0x3c000008020fdf098e24ff33L
  1; 17;122;0x3c000008020fdfa97a39ff32L
  1; 17;123;0x3c000008020fdf89d697ff31L
  1; 17;124;0x3c000008020fdf294e92ff2fL
  1; 17;125;0x3c000008020fc317d627fff0L
  1; 17;126;0x3c000008020fc3a96e58ffeeL
  1; 17;127;0x3c000008020fc397c621ff22L
  1; 17;128;0x3c000008020fc3379639ff3cL
  1; 18;  1;0x3c000008020f1f1721f6fff3L
  1; 18;  2;0x3c000008020f1fb721e5fff2L
  1; 18;  3;0x3c000008020f1f97fdfdff51L
  1; 18;  4;0x3c000008020f1f3766f7ffefL
  1; 18;  5;0x3c000008020f0817e1e6ff30L
  1; 18;  6;0x3c000008020f08b706f5ff2eL
  1; 18;  7;0x3c000008020f089792f4ffe2L
  1; 18;  8;0x3c000008020f0837fafffffcL
  1; 18;  9;0x3c000008020f1617fdfdffe4L
  1; 18; 10;0x3c000008020f16b746f1fffaL
  1; 18; 11;0x3c000008020f1697f6ebfff9L
  1; 18; 12;0x3c000008020f1d372eebff47L
  1; 18; 13;0x3c000008020f1e179df4ffe8L
  1; 18; 14;0x3c000008020f1ea99de7fff6L
  1; 18; 15;0x3c000008020f1e97fafafff5L
  1; 18; 16;0x3c000008020fcf173af5ff23L
  1; 18; 17;0x3c000008020fcfb72afbff3dL
  1; 18; 18;0x3c000008020fcf97fdfdff9eL
  1; 18; 19;0x3c000008020fcf378af8ff3fL
  1; 18; 20;0x3c000008020fd317f6e5ff20L
  1; 18; 21;0x3c000008020fd3b761f3ff21L
  1; 18; 22;0x3c000008020fd39721ecff2dL
  1; 18; 23;0x3c000008020fd337eaffff2cL
  1; 18; 24;0x3c000008020fd217fdffff2bL
  1; 18; 25;0x3c000008020fd2b721efff2aL
  1; 18; 26;0x3c000008020fd297f2e6ff29L
  1; 18; 27;0x3c000008020fd2372aeaff97L
  1; 18; 28;0x3c000008020fd11752eeff38L
  1; 18; 29;0x3c000008020fd1a936e8ff26L
  1; 18; 30;0x3c000008020fd197f6fcff25L
  1; 18; 31;0x3c000008020fdf173af5ff33L
  1; 18; 32;0x3c000008020fdfb726e5ff32L
  1; 18; 33;0x3c000008020fdf97fdfdff91L
  1; 18; 34;0x3c000008020fdf378af8ff2fL
  1; 18; 35;0x3c000008020fc317fae6fff0L
  1; 18; 36;0x3c000008020fc3b7a1f2ffeeL
  1; 18; 37;0x3c000008020fc39721ebff22L
  1; 18; 38;0x3c000008020fc337f2ffff3cL
  1; 18; 39;0x3c000008020fdd17fdffff24L
  1; 18; 40;0x3c000008020fddb721f0ff3aL
  1; 18; 41;0x3c000008020fdd97f2f8ff39L
  1; 18; 42;0x3c000008020fdd372eebff87L
  1; 18; 43;0x3c000008020fde1752f1ff28L
  1; 18; 44;0x3c000008020fdea95de8ff36L
  1; 18; 45;0x3c000008020fde97f6e7ff35L
  1; 18; 46;0x3c000008020f07173af4fff3L
  1; 18; 47;0x3c000008020f07b736fbfff2L
  1; 18; 48;0x3c000008020f0797fdfdff51L
  1; 18; 49;0x3c000008020f073792f8ffefL
  1; 18; 50;0x3c000008020f0417f6e5ff30L
  1; 18; 51;0x3c000008020f04b7baf2ff2eL
  1; 18; 52;0x3c000008020f049752edffe2L
  1; 18; 53;0x3c000008020f0437eefffffcL
  1; 18; 54;0x3c000008020f1a17fdffffe4L
  1; 18; 55;0x3c000008020f1ab721f0fffaL
  1; 18; 56;0x3c000008020f1a97f2f8fff9L
  1; 18; 57;0x3c000008020f1a372eeaff47L
  1; 18; 58;0x3c000008020f19175af1ffe8L
  1; 18; 59;0x3c000008020f19a956e8fff6L
  1; 18; 60;0x3c000008020f1997fae7fff5L
  1; 18; 61;0x3c000008020fd4173af3ff23L
  1; 18; 62;0x3c000008020fd4b72afbff3dL
  1; 18; 63;0x3c000008020fd497fdfeff9eL
  1; 18; 64;0x3c000008020fd4378ae6ff3fL
  1; 18; 65;0x3c000008020fc817f6fbff20L
  1; 18; 66;0x3c000008020fc8b7bdf4ff21L
  1; 18; 67;0x3c000008020fc8973aecff2dL
  1; 18; 68;0x3c000008020fc837eaffff2cL
  1; 18; 69;0x3c000008020fd617fdffff2bL
  1; 18; 70;0x3c000008020fd6b75defff2aL
  1; 18; 71;0x3c000008020fd697f2f8ff29L
  1; 18; 72;0x3c000008020fd6372aebff97L
  1; 18; 73;0x3c000008020fd51752eeff38L
  1; 18; 74;0x3c000008020fd5a936f6ff26L
  1; 18; 75;0x3c000008020fd597fae4ff25L
  1; 18; 76;0x3c000008020fdb1721f6ff33L
  1; 18; 77;0x3c000008020fdbb72ae5ff32L
  1; 18; 78;0x3c000008020fdb97fde3ff91L
  1; 18; 79;0x3c000008020fdb3792f7ff2fL
  1; 18; 80;0x3c000008020fd817fae6fff0L
  1; 18; 81;0x3c000008020fd8b7b6f3ffeeL
  1; 18; 82;0x3c000008020fd89721ebff22L
  1; 18; 83;0x3c000008020fd837eeffff3cL
  1; 18; 84;0x3c000008020fc617fdffff24L
  1; 18; 85;0x3c000008020fc6b721efff3aL
  1; 18; 86;0x3c000008020fc697f2f8ff39L
  1; 18; 87;0x3c000008020fc6372aebff87L
  1; 18; 88;0x3c000008020fc51756f1ff28L
  1; 18; 89;0x3c000008020fc5a95de8ff36L
  1; 18; 90;0x3c000008020fc597f6e7ff35L
  1; 18; 91;0x3c000008020f1c173af4fff3L
  1; 18; 92;0x3c000008020f1cb736fbfff2L
  1; 18; 93;0x3c000008020f1c97fdfdff51L
  1; 18; 94;0x3c000008020f1c3796f7ffefL
  1; 18; 95;0x3c000008020f0017f6fbff30L
  1; 18; 96;0x3c000008020f00b7baf1ff2eL
  1; 18; 97;0x3c000008020f00974eedffe2L
  1; 18; 98;0x3c000008020f0037eefffffcL
  1; 18; 99;0x3c000008020f0117fdffffe4L
  1; 18;100;0x3c000008020f01b721effffaL
  1; 18;101;0x3c000008020f0197f2f7fff9L
  1; 18;102;0x3c000008020f01372aeaff47L
  1; 18;103;0x3c000008020f021756f1ffe8L
  1; 18;104;0x3c000008020f02a952e8fff6L
  1; 18;105;0x3c000008020f0297f6e7fff5L
  1; 18;106;0x3c000008020fc7173af5ff23L
  1; 18;107;0x3c000008020fc7b72efbff3dL
  1; 18;108;0x3c000008020fc797fdfdff9eL
  1; 18;109;0x3c000008020fc7378ef8ff3fL
  1; 18;110;0x3c000008020fc417fafbff20L
  1; 18;111;0x3c000008020fc4b7bdf3ff21L
  1; 18;112;0x3c000008020fc4973aecff2dL
  1; 18;113;0x3c000008020fc437eeffff2cL
  1; 18;114;0x3c000008020fda17fdffff2bL
  1; 18;115;0x3c000008020fdab721efff2aL
  1; 18;116;0x3c000008020fda97f2e6ff29L
  1; 18;117;0x3c000008020fda372aebff97L
  1; 18;118;0x3c000008020fd91752f0ff38L
  1; 18;119;0x3c000008020fd9a93af6ff26L
  1; 18;120;0x3c000008020fd997fae4ff25L
  1; 18;121;0x3c000008020fd7173af4ff33L
  1; 18;122;0x3c000008020fd7b726fbff32L
  1; 18;123;0x3c000008020fd797fdfdff91L
  1; 18;124;0x3c000008020fd7378ee6ff2fL
  1; 18;125;0x3c000008020fcb17fae5fff0L
  1; 18;126;0x3c000008020fcbb7b6f2ffeeL
  1; 18;127;0x3c000008020fcb973aebff22L
  1; 18;128;0x3c000008020fcb37eeffff3cL
  1; 20;  1;0x3c000008020f1c093a49fff3L
  1; 20;  2;0x3c000008020f1cb7b23bfff2L
  1; 20;  3;0x3c000008020f1c97da32fff1L
