Link ID; Channel ID; Line; Data 
  1; 15; 52;0x3c000008020f0497b238ff22L
  1; 15; 53;0x3c000008020f0437a12dff3cL
  1; 15; 54;0x3c000008020f1a179ae9ff24L
  1; 15; 55;0x3c000008020f1aa9f6f4ff3aL
  1; 15; 56;0x3c000008020f1a978ef5ff39L
  1; 15; 57;0x3c000008020f1a295a5bff37L
  1; 15; 58;0x3c000008020f1917bd3aff38L
  1; 15; 59;0x3c000008020f19a9663bff26L
  1; 15; 60;0x3c000008020f1997cef4ff25L
  1; 15; 61;0x3c000008020fd4176e32ff33L
  1; 15; 62;0x3c000008020fd4a9fa3cff32L
  1; 15; 63;0x3c000008020fd489f227ff31L
  1; 15; 64;0x3c000008020fd4370e31ff2fL
  1; 15; 65;0x3c000008020fc817c136ffe0L
  1; 15; 66;0x3c000008020fc8b7ca38ffe1L
  1; 15; 67;0x3c000008020fc897aa2bffedL
  1; 15; 68;0x3c000008020fc837da31ffecL
  1; 15; 69;0x3c000008020fd6176ae9ffebL
  1; 15; 70;0x3c000008020fd6a9e1f4ffeaL
  1; 15; 71;0x3c000008020fd6979af6ffe9L
  1; 15; 72;0x3c000008020fd6299d21ff27L
  1; 15; 73;0x3c000008020fd5177a27ff28L
  1; 15; 74;0x3c000008020fd5a97225ff36L
  1; 15; 75;0x3c000008020fd597aef5ff35L
  1; 15; 76;0x3c000008020fdb176134ffe3L
  1; 15; 77;0x3c000008020fdba93a21fffdL
  1; 15; 78;0x3c000008020fdb89ee22fffeL
  1; 15; 79;0x3c000008020fdb29fd35ffffL
  1; 15; 80;0x3c000008020fd8171a28ff30L
  1; 15; 81;0x3c000008020fd8b7c623ff2eL
  1; 15; 82;0x3c000008020fd897b229ffe2L
  1; 15; 83;0x3c000008020fd837d631fffcL
  1; 15; 84;0x3c000008020fc6176ee6ffe4L
  1; 15; 85;0x3c000008020fc6a932f6fffaL
  1; 15; 86;0x3c000008020fc69792f6fff9L
  1; 15; 87;0x3c000008020fc629415dfff7L
  1; 15; 88;0x3c000008020fc517aa28fff8L
  1; 15; 89;0x3c000008020fc5a9aa26ffe6L
  1; 15; 90;0x3c000008020fc597cae8ffe5L
  1; 15; 91;0x3c000008020f1c177636ff23L
  1; 15; 92;0x3c000008020f1ca92a39ff3dL
  1; 15; 93;0x3c000008020f1c89fa24ff3eL
  1; 15; 94;0x3c000008020f1c29ea30ff3fL
  1; 15; 95;0x3c000008020f00170a21fff0L
  1; 15; 96;0x3c000008020f00b7ce38ffeeL
  1; 15; 97;0x3c000008020f0097b238ff22L
  1; 15; 98;0x3c000008020f0037ae2dff3cL
  1; 15; 99;0x3c000008020f011796e9ff24L
  1; 15;100;0x3c000008020f01a9eef5ff3aL
  1; 15;101;0x3c000008020f01978af5ff39L
  1; 15;102;0x3c000008020f0129525bff37L
  1; 15;103;0x3c000008020f02176127ff38L
  1; 15;104;0x3c000008020f02a99a23ff26L
  1; 15;105;0x3c000008020f0297c6f4ff25L
  1; 15;106;0x3c000008020fc7177231ff33L
  1; 15;107;0x3c000008020fc7a9fa3cff32L
  1; 15;108;0x3c000008020fc789f228ff31L
  1; 15;109;0x3c000008020fc7371631ff2fL
  1; 15;110;0x3c000008020fc417da36ffe0L
  1; 15;111;0x3c000008020fc4b7dd38ffe1L
  1; 15;112;0x3c000008020fc497aa2affedL
  1; 15;113;0x3c000008020fc437d630ffecL
  1; 15;114;0x3c000008020fda176ee9ffebL
  1; 15;115;0x3c000008020fdaa93df4ffeaL
  1; 15;116;0x3c000008020fda979af6ffe9L
  1; 15;117;0x3c000008020fda295a21ff27L
  1; 15;118;0x3c000008020fd9177a27ff28L
  1; 15;119;0x3c000008020fd9a96a25ff36L
  1; 15;120;0x3c000008020fd997aef4ff35L
  1; 15;121;0x3c000008020fd7177634ffe3L
  1; 15;122;0x3c000008020fd7a9325ffffdL
  1; 15;123;0x3c000008020fd789fd3cfffeL
  1; 15;124;0x3c000008020fd7371233ffffL
  1; 15;125;0x3c000008020fcb171636ff30L
  1; 15;126;0x3c000008020fcbb7a123ff2eL
  1; 15;127;0x3c000008020fcb97b229ffe2L
  1; 15;128;0x3c000008020fcb37da2ffffcL
  1; 16;  1;0x3c000008020f07170a2fff23L
  1; 16;  2;0x3c000008020f07a98642ff3dL
  1; 16;  3;0x3c000008020f07899d2cff3eL
  1; 16;  4;0x3c000008020f0729c188ff3fL
  1; 16;  5;0x3c000008020f0409dd48fff0L
  1; 16;  6;0x3c000008020f0497d24aff22L
  1; 16;  7;0x3c000008020f0437c1f9ff3cL
  1; 16;  8;0x3c000008020f1a17d2e2ff24L
  1; 16;  9;0x3c000008020f1ab70625ff3aL
  1; 16; 10;0x3c000008020f1a97ba31ff39L
  1; 16; 11;0x3c000008020f1a292ae0ff37L
  1; 16; 12;0x3c000008020f19090a92ff38L
  1; 16; 13;0x3c000008020f19a9269eff26L
  1; 16; 14;0x3c000008020f1989924dff25L
  1; 16; 15;0x3c000008020fd4170a2cff33L
  1; 16; 16;0x3c000008020fd4a98e44ff32L
  1; 16; 17;0x3c000008020fd4895631ff31L
  1; 16; 18;0x3c000008020fd429ce9cff2fL
  1; 16; 19;0x3c000008020fc8091d47ffe0L
  1; 16; 20;0x3c000008020fc897da46ffedL
  1; 16; 21;0x3c000008020fc8370ee7ffecL
  1; 16; 22;0x3c000008020fd6170623ffebL
  1; 16; 23;0x3c000008020fd6b70e25ffeaL
  1; 16; 24;0x3c000008020fd697c628ffe9L
  1; 16; 25;0x3c000008020fd62932e0ff27L
  1; 16; 26;0x3c000008020fd509da93ff28L
  1; 16; 27;0x3c000008020fd5a92689ff36L
  1; 16; 28;0x3c000008020fd5899a50ff35L
  1; 16; 29;0x3c000008020fdb171232ffe3L
  1; 16; 30;0x3c000008020fdba97d40fffdL
  1; 16; 31;0x3c000008020fdb89922efffeL
  1; 16; 32;0x3c000008020fdb29c187ffffL
  1; 16; 33;0x3c000008020fd809b256ff30L
  1; 16; 34;0x3c000008020fd897da4bffe2L
  1; 16; 35;0x3c000008020fd8370afcfffcL
  1; 16; 36;0x3c000008020fc617da3effe4L
  1; 16; 37;0x3c000008020fc6b71638ff5aL
  1; 16; 38;0x3c000008020fc697a133fff9L
  1; 16; 39;0x3c000008020fc62926e1fff7L
  1; 16; 40;0x3c000008020fc5091691fff8L
  1; 16; 41;0x3c000008020fc5a9329dffe6L
  1; 16; 42;0x3c000008020fc5899a4dffe5L
  1; 16; 43;0x3c000008020f1c170a2fff23L
  1; 16; 44;0x3c000008020f1ca9925cff3dL
  1; 16; 45;0x3c000008020f1c89412dff3eL
  1; 16; 46;0x3c000008020f1c29da96ff3fL
  1; 16; 47;0x3c000008020f0009c648fff0L
  1; 16; 48;0x3c000008020f0097d64aff22L
  1; 16; 49;0x3c000008020f0037c1f9ff3cL
  1; 16; 50;0x3c000008020f0117c1e1ff24L
  1; 16; 51;0x3c000008020f01b7063bff3aL
  1; 16; 52;0x3c000008020f0197a130ff39L
  1; 16; 53;0x3c000008020f0129263eff37L
  1; 16; 54;0x3c000008020f02090e91ff38L
  1; 16; 55;0x3c000008020f02a92a9eff26L
  1; 16; 56;0x3c000008020f02898a4aff25L
  1; 16; 57;0x3c000008020fc717c12aff33L
  1; 16; 58;0x3c000008020fc7a99d47ff32L
  1; 16; 59;0x3c000008020fc7894e2cff31L
  1; 16; 60;0x3c000008020fc729a19aff2fL
  1; 16; 61;0x3c000008020fc409d248ffe0L
  1; 16; 62;0x3c000008020fc497ca5bffedL
  1; 16; 63;0x3c000008020fc4371de8ffecL
  1; 16; 64;0x3c000008020fda17d6e0ffebL
  1; 16; 65;0x3c000008020fdab7c123ffeaL
  1; 16; 66;0x3c000008020fda97a134ffe9L
  1; 16; 67;0x3c000008020fda29fae4ff27L
  1; 16; 68;0x3c000008020fd909ca8eff28L
  1; 16; 69;0x3c000008020fd9a9f69dff36L
  1; 16; 70;0x3c000008020fd9899d4bff35L
  1; 16; 71;0x3c000008020fd7170e30ffe3L
  1; 16; 72;0x3c000008020fd7a97d42fffdL
  1; 16; 73;0x3c000008020fd7898a2dfffeL
  1; 16; 74;0x3c000008020fd729d688ffffL
  1; 16; 75;0x3c000008020fcb09aa48ff30L
  1; 16; 76;0x3c000008020fcb97d64bffe2L
  1; 16; 77;0x3c000008020fcb37c1f9fffcL
  1; 16; 78;0x3c000008020fca17d23effe4L
  1; 16; 79;0x3c000008020fcab70e38ff5aL
  1; 16; 80;0x3c000008020fca97a132fff9L
  1; 16; 81;0x3c000008020fca293de1fff7L
  1; 16; 82;0x3c000008020fc9090e91fff8L
  1; 16; 83;0x3c000008020fc9a92e9fffe6L
  1; 16; 84;0x3c000008020fc989924affe5L
  1; 16; 85;0x3c000008020fdf170a30ff23L
  1; 16; 86;0x3c000008020fdfa98a5cff3dL
  1; 16; 87;0x3c000008020fdf89412cff3eL
  1; 16; 88;0x3c000008020fdf29da96ff3fL
  1; 16; 89;0x3c000008020fc309c647fff0L
  1; 16; 90;0x3c000008020fc397ce49ff22L
  1; 16; 91;0x3c000008020fc3371df9ff3cL
  1; 16; 92;0x3c000008020fdd17d6e0ff24L
  1; 16; 93;0x3c000008020fddb7c13bff9aL
  1; 16; 94;0x3c000008020fdd97ba2eff39L
  1; 16; 95;0x3c000008020fdd292a3eff37L
  1; 16; 96;0x3c000008020fde090e92ff38L
  1; 16; 97;0x3c000008020fdea9269eff26L
  1; 16; 98;0x3c000008020fde89924bff25L
  1; 16; 99;0x3c000008020fdc170e2eff33L
  1; 16;100;0x3c000008020fdca98140ff32L
  1; 16;101;0x3c000008020fdc899d2fff31L
  1; 16;102;0x3c000008020fdc29da82ff2fL
  1; 16;103;0x3c000008020fc0090a44ffe0L
  1; 16;104;0x3c000008020fc097c158ffedL
  1; 16;105;0x3c000008020fc03716faffecL
  1; 16;106;0x3c000008020fc1170a25ffebL
  1; 16;107;0x3c000008020fc1b70137ffeaL
  1; 16;108;0x3c000008020fc197c63affe9L
  1; 16;109;0x3c000008020fc1292ee0ff27L
  1; 16;110;0x3c000008020fc2090693ff28L
  1; 16;111;0x3c000008020fc2a92a89ff36L
  1; 16;112;0x3c000008020fc2899651ff35L
  1; 16;113;0x3c000008020fcc170630ffe3L
  1; 16;114;0x3c000008020fcca9925cfffdL
  1; 16;115;0x3c000008020fcc899d2cfffeL
  1; 16;116;0x3c000008020fcc29ca93ffffL
  1; 16;117;0x3c000008020fd0096155ff30L
  1; 16;118;0x3c000008020fd097ca49ffe2L
  1; 16;119;0x3c000008020fd0371dfafffcL
  1; 16;120;0x3c000008020fce17ce3effe4L
  1; 16;121;0x3c000008020fceb70a26fffaL
  1; 16;122;0x3c000008020fce97b231fff9L
  1; 16;123;0x3c000008020fce29fae2fff7L
  1; 16;124;0x3c000008020fcd09068dfff8L
  1; 16;125;0x3c000008020fcda93d40ffe6L
  1; 16;126;0x3c000008020fcd898e49ffe5L
  1; 16;127;0x3c000008020fdb17c12dff23L
  1; 16;128;0x3c000008020fdba99d59ff3dL
  1; 17;  1;0x3c000008020f1c097d39ff23L
  1; 17;  2;0x3c000008020f1ca96634ff3dL
  1; 17;  3;0x3c000008020f1c890689ff3eL
  1; 17;  4;0x3c000008020f1c29528dff3fL
  1; 17;  5;0x3c000008020f0017d23afff0L
  1; 17;  6;0x3c000008020f00a97246ffeeL
  1; 17;  7;0x3c000008020f0097c65fff22L
  1; 17;  8;0x3c000008020f00378e27ff3cL
  1; 17;  9;0x3c000008020f0109eefcff24L
  1; 17; 10;0x3c000008020f01a921f5ff3aL
  1; 17; 11;0x3c000008020f0197b2edff39L
  1; 17; 12;0x3c000008020f01377de1ff37L
  1; 17; 13;0x3c000008020f0217a633ff38L
  1; 17; 14;0x3c000008020f02a9ee36ff26L
  1; 17; 15;0x3c000008020f02971626ff25L
  1; 17; 16;0x3c000008020fc7098639ff33L
  1; 17; 17;0x3c000008020fc7a96e36ff32L
  1; 17; 18;0x3c000008020fc789d298ff91L
  1; 17; 19;0x3c000008020fc7295290ff2fL
  1; 17; 20;0x3c000008020fc417d236ffe0L
  1; 17; 21;0x3c000008020fc4a9965effe1L
  1; 17; 22;0x3c000008020fc497c620ffedL
  1; 17; 23;0x3c000008020fc4378e3affecL
  1; 17; 24;0x3c000008020fda09e63effebL
  1; 17; 25;0x3c000008020fdaa936f3ffeaL
  1; 17; 26;0x3c000008020fda97aeeeffe9L
  1; 17; 27;0x3c000008020fda379ae0ff27L
  1; 17; 28;0x3c000008020fd9177635ff28L
  1; 17; 29;0x3c000008020fd9a9e632ff36L
  1; 17; 30;0x3c000008020fd989ee38ff35L
  1; 17; 31;0x3c000008020fd7099d24ffe3L
  1; 17; 32;0x3c000008020fd7a9a63afffdL
  1; 17; 33;0x3c000008020fd7891d8efffeL
  1; 17; 34;0x3c000008020fd729928dffffL
  1; 17; 35;0x3c000008020fcb17ce21ff30L
  1; 17; 36;0x3c000008020fcba96a45ff2eL
  1; 17; 37;0x3c000008020fcb97ba3cffe2L
  1; 17; 38;0x3c000008020fcb378a39fffcL
  1; 17; 39;0x3c000008020fca09fde0ffe4L
  1; 17; 40;0x3c000008020fcaa95af2fffaL
  1; 17; 41;0x3c000008020fca977aeefff9L
  1; 17; 42;0x3c000008020fca376a25fff7L
  1; 17; 43;0x3c000008020fc917b23cfff8L
  1; 17; 44;0x3c000008020fc9a9e636ffe6L
  1; 17; 45;0x3c000008020fc989ea2effe5L
  1; 17; 46;0x3c000008020fdf099639ff23L
  1; 17; 47;0x3c000008020fdfa96631ff3dL
  1; 17; 48;0x3c000008020fdf890686ff3eL
  1; 17; 49;0x3c000008020fdf294a8bff3fL
  1; 17; 50;0x3c000008020fc317ca3afff0L
  1; 17; 51;0x3c000008020fc3a97246ffeeL
  1; 17; 52;0x3c000008020fc397c63cff22L
  1; 17; 53;0x3c000008020fc3379228ff3cL
  1; 17; 54;0x3c000008020fdd09eee4ff24L
  1; 17; 55;0x3c000008020fdda921f4ff3aL
  1; 17; 56;0x3c000008020fdd97aeedff39L
  1; 17; 57;0x3c000008020fdd3781e2ff37L
  1; 17; 58;0x3c000008020fde17a634ff38L
  1; 17; 59;0x3c000008020fdea9e634ff26L
  1; 17; 60;0x3c000008020fde971625ff25L
  1; 17; 61;0x3c000008020fdc099622ff33L
  1; 17; 62;0x3c000008020fdca9a639ff32L
  1; 17; 63;0x3c000008020fdc89c18aff31L
  1; 17; 64;0x3c000008020fdc295a91ff2fL
  1; 17; 65;0x3c000008020fc017da3affe0L
  1; 17; 66;0x3c000008020fc0a96a46ffe1L
  1; 17; 67;0x3c000008020fc097da43ffedL
  1; 17; 68;0x3c000008020fc0379221ffecL
  1; 17; 69;0x3c000008020fc109ee3dffebL
  1; 17; 70;0x3c000008020fc1a946f4ffeaL
  1; 17; 71;0x3c000008020fc197b2f0ffe9L
  1; 17; 72;0x3c000008020fc1376e23ff27L
  1; 17; 73;0x3c000008020fc217bd3aff28L
  1; 17; 74;0x3c000008020fc2a9f235ff36L
  1; 17; 75;0x3c000008020fc289fa2aff35L
  1; 17; 76;0x3c000008020fcc095a3affe3L
  1; 17; 77;0x3c000008020fcca9bd39fffdL
  1; 17; 78;0x3c000008020fcc89da8cfffeL
  1; 17; 79;0x3c000008020fcc298a8bffffL
  1; 17; 80;0x3c000008020fd017ca3cff30L
  1; 17; 81;0x3c000008020fd0a96643ff2eL
  1; 17; 82;0x3c000008020fd097b639ffe2L
  1; 17; 83;0x3c000008020fd0378636fffcL
  1; 17; 84;0x3c000008020fce09fde1ffe4L
  1; 17; 85;0x3c000008020fcea941f2fffaL
  1; 17; 86;0x3c000008020fce9772edfff9L
  1; 17; 87;0x3c000008020fce37663bfff7L
  1; 17; 88;0x3c000008020fcd17b224fff8L
  1; 17; 89;0x3c000008020fcda9e635ffe6L
  1; 17; 90;0x3c000008020fcd971a2dffe5L
  1; 17; 91;0x3c000008020fdb098139ff23L
  1; 17; 92;0x3c000008020fdba98132ff3dL
  1; 17; 93;0x3c000008020fdb89c198ff3eL
  1; 17; 94;0x3c000008020fdb295d89ff3fL
  1; 17; 95;0x3c000008020fd817ce3afff0L
  1; 17; 96;0x3c000008020fd8a96a45ffeeL
  1; 17; 97;0x3c000008020fd897c622ff22L
  1; 17; 98;0x3c000008020fd8378e27ff3cL
  1; 17; 99;0x3c000008020fc609eae4ff24L
  1; 17;100;0x3c000008020fc6a93af3ff3aL
  1; 17;101;0x3c000008020fc697aeedff39L
  1; 17;102;0x3c000008020fc63781e1ff37L
  1; 17;103;0x3c000008020fc517aa33ff38L
  1; 17;104;0x3c000008020fc5a9fd35ff26L
  1; 17;105;0x3c000008020fc5970e26ff25L
  1; 17;106;0x3c000008020f1f098624ff33L
  1; 17;107;0x3c000008020f1fa9bd39ff32L
  1; 17;108;0x3c000008020f1f89c189ff31L
  1; 17;109;0x3c000008020f1f29528fff2fL
  1; 17;110;0x3c000008020f08170643ff30L
  1; 17;111;0x3c000008020f08a9aa4dff2eL
  1; 17;112;0x3c000008020f0897da43ffe2L
  1; 17;113;0x3c000008020f08376620fffcL
  1; 17;114;0x3c000008020f16092e25ffe4L
  1; 17;115;0x3c000008020f16a981f4fffaL
  1; 17;116;0x3c000008020f1697b2f3fff9L
  1; 17;117;0x3c000008020f1d377d3dff27L
  1; 17;118;0x3c000008020f1e177a28ff28L
  1; 17;119;0x3c000008020f1ea9e634ff36L
  1; 17;120;0x3c000008020f1e89f637ff35L
  1; 17;121;0x3c000008020fcf098624ffe3L
  1; 17;122;0x3c000008020fcfa9aa39fffdL
  1; 17;123;0x3c000008020fcf89068efffeL
  1; 17;124;0x3c000008020fcf298e8effffL
  1; 17;125;0x3c000008020fd317d639ff20L
  1; 17;126;0x3c000008020fd3a96a46ff21L
  1; 17;127;0x3c000008020fd397ce20ff2dL
  1; 17;128;0x3c000008020fd3378124ff2cL
  1; 18;  1;0x3c000008020fd71721f6ffe3L
  1; 18;  2;0x3c000008020fd7b732fbfffdL
  1; 18;  3;0x3c000008020fd797fdfdff5eL
  1; 18;  4;0x3c000008020fd7378af7ffffL
  1; 18;  5;0x3c000008020fcb17f6e5ff30L
  1; 18;  6;0x3c000008020fcbb7baf1ff2eL
  1; 18;  7;0x3c000008020fcb9752f0ffe2L
  1; 18;  8;0x3c000008020fcb37eefffffcL
  1; 18;  9;0x3c000008020fca17fdffffe4L
  1; 18; 10;0x3c000008020fcab721effffaL
  1; 18; 11;0x3c000008020fca97f2f8fff9L
  1; 18; 12;0x3c000008020fca372eeaff57L
  1; 18; 13;0x3c000008020fc9174af2fff8L
  1; 18; 14;0x3c000008020fc9a921e8ffe6L
  1; 18; 15;0x3c000008020fc997fae4ffe5L
  1; 18; 16;0x3c000008020fdf173af4ff23L
  1; 18; 17;0x3c000008020fdfb72efbff3dL
  1; 18; 18;0x3c000008020fdf97fdfdff9eL
  1; 18; 19;0x3c000008020fdf378af8ff3fL
  1; 18; 20;0x3c000008020fc317f6e6fff0L
  1; 18; 21;0x3c000008020fc3b7a1f3ffeeL
  1; 18; 22;0x3c000008020fc3973aebff22L
  1; 18; 23;0x3c000008020fc337eeffff3cL
  1; 18; 24;0x3c000008020fdd17fdffff24L
  1; 18; 25;0x3c000008020fddb721efff3aL
  1; 18; 26;0x3c000008020fdd97eef8ff39L
  1; 18; 27;0x3c000008020fdd372aeaff97L
  1; 18; 28;0x3c000008020fde1752f0ff38L
  1; 18; 29;0x3c000008020fdea95de8ff26L
  1; 18; 30;0x3c000008020fde97f6fcff25L
  1; 18; 31;0x3c000008020fdc173af5ff33L
  1; 18; 32;0x3c000008020fdcb726e5ff32L
  1; 18; 33;0x3c000008020fdc97fdfdff91L
  1; 18; 34;0x3c000008020fdc3792e6ff2fL
  1; 18; 35;0x3c000008020fc017f6e6ffe0L
  1; 18; 36;0x3c000008020fc0b7aaf3ffe1L
  1; 18; 37;0x3c000008020fc0974aedffedL
  1; 18; 38;0x3c000008020fc037eeffffecL
  1; 18; 39;0x3c000008020fc117fdffffebL
  1; 18; 40;0x3c000008020fc1b75defffeaL
  1; 18; 41;0x3c000008020fc197eee9ffe9L
  1; 18; 42;0x3c000008020fc1372eeaff87L
  1; 18; 43;0x3c000008020fc21756efff28L
  1; 18; 44;0x3c000008020fc2a93ae8ff36L
  1; 18; 45;0x3c000008020fc297f2e7ff35L
  1; 18; 46;0x3c000008020fcc173ae8ffe3L
  1; 18; 47;0x3c000008020fccb72ee5fffdL
  1; 18; 48;0x3c000008020fcc97fdfdff5eL
  1; 18; 49;0x3c000008020fcc378ef7ffffL
  1; 18; 50;0x3c000008020fd017f6e5ff30L
  1; 18; 51;0x3c000008020fd0b7b6f1ff2eL
  1; 18; 52;0x3c000008020fd09752edffe2L
  1; 18; 53;0x3c000008020fd037eefffffcL
  1; 18; 54;0x3c000008020fce17fdffffe4L
  1; 18; 55;0x3c000008020fceb721effffaL
  1; 18; 56;0x3c000008020fce97f2f8fff9L
  1; 18; 57;0x3c000008020fce372eeaff57L
  1; 18; 58;0x3c000008020fcd1746f1fff8L
  1; 18; 59;0x3c000008020fcda93ae8ffe6L
  1; 18; 60;0x3c000008020fcd97fae4ffe5L
  1; 18; 61;0x3c000008020fdb1721f5ff23L
  1; 18; 62;0x3c000008020fdbb72afbff3dL
  1; 18; 63;0x3c000008020fdb97fde3ff9eL
  1; 18; 64;0x3c000008020fdb378af8ff3fL
  1; 18; 65;0x3c000008020fd817fae6fff0L
  1; 18; 66;0x3c000008020fd8b7baf3ffeeL
  1; 18; 67;0x3c000008020fd89721ebff22L
  1; 18; 68;0x3c000008020fd837eeffff3cL
  1; 18; 69;0x3c000008020fc617fdffff24L
  1; 18; 70;0x3c000008020fc6b721efff3aL
  1; 18; 71;0x3c000008020fc697eef7ff39L
  1; 18; 72;0x3c000008020fc6372aebff97L
  1; 18; 73;0x3c000008020fc5175aefff38L
  1; 18; 74;0x3c000008020fc5a921e7ff26L
  1; 18; 75;0x3c000008020fc597f6fcff25L
  1; 18; 76;0x3c000008020f1f173af6ff33L
  1; 18; 77;0x3c000008020f1fb726e5ff32L
  1; 18; 78;0x3c000008020f1f97fde3ff91L
  1; 18; 79;0x3c000008020f1f3792f8ff2fL
  1; 18; 80;0x3c000008020f0817e1e6ff30L
  1; 18; 81;0x3c000008020f08b7c1f4ff2eL
  1; 18; 82;0x3c000008020f08978af2ffe2L
  1; 18; 83;0x3c000008020f0837f6fffffcL
  1; 18; 84;0x3c000008020f1617fdfeffe4L
  1; 18; 85;0x3c000008020f16b746f1fffaL
  1; 18; 86;0x3c000008020f1697f6ebfff9L
  1; 18; 87;0x3c000008020f1d372aebff87L
  1; 18; 88;0x3c000008020f1e1756f2ff28L
  1; 18; 89;0x3c000008020f1ea921e8ff36L
  1; 18; 90;0x3c000008020f1e97f6f9ff35L
  1; 18; 91;0x3c000008020fcf173af5ffe3L
  1; 18; 92;0x3c000008020fcfb72afbfffdL
  1; 18; 93;0x3c000008020fcf97fdfeff5eL
  1; 18; 94;0x3c000008020fcf379df8ffffL
  1; 18; 95;0x3c000008020fd317f6e5ff20L
  1; 18; 96;0x3c000008020fd3b77af2ff21L
  1; 18; 97;0x3c000008020fd3973aecff2dL
  1; 18; 98;0x3c000008020fd337eeffff2cL
  1; 18; 99;0x3c000008020fd217fdffff2bL
  1; 18;100;0x3c000008020fd2b721efff2aL
  1; 18;101;0x3c000008020fd297eee6ff29L
  1; 18;102;0x3c000008020fd2372eeaff57L
  1; 18;103;0x3c000008020fd11746effff8L
  1; 18;104;0x3c000008020fd1a932f5ffe6L
  1; 18;105;0x3c000008020fd197f6fcffe5L
  1; 18;106;0x3c000008020fdf173af5fff3L
  1; 18;107;0x3c000008020fdfb732fbfff2L
  1; 18;108;0x3c000008020fdf97fdfdff51L
  1; 18;109;0x3c000008020fdf3792f7ffefL
  1; 18;110;0x3c000008020fc317f6e5fff0L
  1; 18;111;0x3c000008020fc3b7b6f2ffeeL
  1; 18;112;0x3c000008020fc3973aebff22L
  1; 18;113;0x3c000008020fc337eeffff3cL
  1; 18;114;0x3c000008020fdd17fdffff24L
  1; 18;115;0x3c000008020fddb721efff3aL
  1; 18;116;0x3c000008020fdd97eee6ff39L
  1; 18;117;0x3c000008020fdd372aeaff47L
  1; 18;118;0x3c000008020fde1756f1ffe8L
  1; 18;119;0x3c000008020fdea94ef6fff6L
  1; 18;120;0x3c000008020fde97f6e8fff5L
  1; 18;121;0x3c000008020f07173af4ff33L
  1; 18;122;0x3c000008020f07b726fbff32L
  1; 18;123;0x3c000008020f0797fdfdff91L
  1; 18;124;0x3c000008020f07378af8ff2fL
  1; 18;125;0x3c000008020f0417f6e5ff30L
  1; 18;126;0x3c000008020f04b7b6f1ff2eL
  1; 18;127;0x3c000008020f04974eeeffe2L
  1; 18;128;0x3c000008020f0437eefffffcL
  1; 20;  1;0x3c000008020fcc09f643ffe3L
  1; 20;  2;0x3c000008020fccb7a63bfffdL
  1; 20;  3;0x3c000008020fcc97ce20fffeL
