Link ID; Channel ID; Line; Data 
 1;16;91;0xa90fff83c000008020fd5a92a40ffe6L
 1;16;92;0x2a40ffe63c000008020fd589964affe5L
 1;16;93;0xe141ff263c000008020f1e898a4aff25L
 1;16;94;0xbcbcbcbc3c000008020fcf17062aff33L
 1;16;95;0x62aff333c000008020fcfa98a47ff32L
 1;16;96;0x8a47ff323c000008020fcf89522dff31L
 1;16;97;0x522dff313c000008020fcf29c699ff2fL
 1;16;98;0xc699ff2f3c000008020fd309d656ffe0L
 1;16;99;0xd656ffe03c000008020fd3a94e34ffe1L
 1;16;100;0x4e34ffe13c000008020fd397d245ffedL
 1;16;101;0xd245ffed3c000008020fd33706e7ffecL
 1;16;102;0x6e7ffec3c000008020fd217da3effebL
 1;16;103;0xda3effeb3c000008020fd2b70623ffeaL
 1;16;104;0x623ffea3c000008020fd297dd28ffe9L
 1;16;105;0xdd28ffe93c000008020fd22926faff27L
 1;16;106;0x26faff273c000008020fd109d28dff28L
 1;16;107;0xd28dff283c000008020fd1a9f285ff36L
 1;16;108;0xf285ff363c000008020fd1898e4cff35L
 1;16;109;0xbcbcbcbc3c000008020fdf171230ffe3L
 1;16;110;0x1230ffe33c000008020fdfa99641fffdL
 1;16;111;0x9641fffd3c000008020fdf898e2cfffeL
 1;16;112;0x8e2cfffe3c000008020fdf29ce94ffffL
 1;16;113;0xce94ffff3c000008020fc309bd56ff30L
 1;16;114;0xbd56ff303c000008020fc3a94e28ff2eL
 1;16;115;0x4e28ff2e3c000008020fc397ce4affe2L
 1;16;116;0xce4affe23c000008020fc3371dfafffcL
 1;16;117;0x1dfafffc3c000008020fdd17ce3fffe4L
 1;16;118;0xce3fffe43c000008020fddb70e25fffaL
 1;16;119;0xe25fffa3c000008020fdd97b633fff9L
 1;16;120;0xb633fff93c000008020fdd29fae2fff7L
 1;16;121;0xfae2fff73c000008020fde090a90fff8L
 1;16;122;0xa90fff83c000008020fdea92a9fffe6L
 1;16;123;0x2a9fffe63c000008020fde899a4cffe5L
 1;16;124;0xbcbcbcbc3c000008020f0717d229ff23L
 1;16;125;0xd229ff233c000008020f07a95248ff3dL
 1;16;126;0x5248ff3d3c000008020f07894e29ff3eL
 1;16;127;0x4e29ff3e3c000008020f0729dd8fff3fL
 1;16;128;0xdd8fff3f3c000008020f0409a652fff0L
 1;17; 1;0x6128fff83c000008020fd1b71232ffe6L
 1;17; 2;0x1232ffe63c000008020fd1970e2bffe5L
